COMMODITY,UNIT_CODE,COUNTRY,QTY,VALUE
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,VIETNAM SOC REP,304176,2.554369
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,BAHARAIN IS,27413,0.032183
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,IRAQ,16500,0.021037
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,JORDAN,68950,0.507768
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,KUWAIT,538988,0.556589
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,LEBANON,34080,0.461427
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,OMAN,1810527,2.201541
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,QATAR,2425,0.048196
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,SAUDI ARAB,1813939,2.874789
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,U ARAB EMTS,652040,1.178517
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,YEMEN REPUBLC,144,0.002865
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,TAIWAN,1751,0.039162
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,ISRAEL,654,0.004865
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,MALDIVES,101,0.000572
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,BELGIUM,243541,0.830322
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,FRANCE,998480,1.089453
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,GERMANY,5348074,10.408755
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,GREECE,23000,0.28151
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,ITALY,60169,0.546283
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,NETHERLAND,102850,0.345177
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,SPAIN,266700,0.425094
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,SWEDEN,92548,0.372194
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,U K,901758,1.160901
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,SWITZERLAND,120,0.001261
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,BULGARIA,3000,0.010442
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,GEORGIA,80000,0.067991
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,POLAND,82120,0.351295
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,RUSSIA,31380,0.109701
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,SLOVAK REP,500,0.002425
"GRAPHITE, EXPLSIVS AND ACCESOR",KGS,TURKEY,504301,3.645033
"CMNT, CLINKR AND ASBSTOS CMNT",TON,KENYA,947,0.725439
"CMNT, CLINKR AND ASBSTOS CMNT",TON,TANZANIA REP,100952,3.471412
"CMNT, CLINKR AND ASBSTOS CMNT",TON,UGANDA,377,0.068594
"CMNT, CLINKR AND ASBSTOS CMNT",TON,BENIN,140,0.020947
"CMNT, CLINKR AND ASBSTOS CMNT",TON,BURKINA FASO,9,0.000273
"CMNT, CLINKR AND ASBSTOS CMNT",TON,CONGO P REP,29,0.013521
"CMNT, CLINKR AND ASBSTOS CMNT",TON,GABON,35,0.015098
"CMNT, CLINKR AND ASBSTOS CMNT",TON,COTE D' IVOIRE,28,0.006145
"CMNT, CLINKR AND ASBSTOS CMNT",TON,MADAGASCAR,26175,1.26447
"CMNT, CLINKR AND ASBSTOS CMNT",TON,MAURITIUS,202,0.01454
"CMNT, CLINKR AND ASBSTOS CMNT",TON,SENEGAL,36,0.011176
"CMNT, CLINKR AND ASBSTOS CMNT",TON,TOGO,1,0.000866
"CMNT, CLINKR AND ASBSTOS CMNT",TON,CONGO D. REP.,2,0.000207
"CMNT, CLINKR AND ASBSTOS CMNT",TON,ANGOLA,3977,1.023078
"CMNT, CLINKR AND ASBSTOS CMNT",TON,BOTSWANA,0,0.00027
"CMNT, CLINKR AND ASBSTOS CMNT",TON,BURUNDI,0,0.000036
"CMNT, CLINKR AND ASBSTOS CMNT",TON,COMOROS,2828,0.14436
"CMNT, CLINKR AND ASBSTOS CMNT",TON,DJIBOUTI,4,0.000691
"CMNT, CLINKR AND ASBSTOS CMNT",TON,ETHIOPIA,720,0.179148
"CMNT, CLINKR AND ASBSTOS CMNT",TON,GHANA,19,0.003347
"CMNT, CLINKR AND ASBSTOS CMNT",TON,GUINEA,19,0.005748
"CMNT, CLINKR AND ASBSTOS CMNT",TON,LIBERIA,240,0.023104
"CMNT, CLINKR AND ASBSTOS CMNT",TON,MALAWI,149,0.02471
"CMNT, CLINKR AND ASBSTOS CMNT",TON,MOZAMBIQUE,177100,6.244095
"CMNT, CLINKR AND ASBSTOS CMNT",TON,NIGERIA,4308,0.740518
"CMNT, CLINKR AND ASBSTOS CMNT",TON,REUNION,4864,0.303202
"CMNT, CLINKR AND ASBSTOS CMNT",TON,SEYCHELLES,13950,0.952829
"CMNT, CLINKR AND ASBSTOS CMNT",TON,SIERRA LEONE,16,0.002798
"CMNT, CLINKR AND ASBSTOS CMNT",TON,ZAMBIA,1579,1.150673
"CMNT, CLINKR AND ASBSTOS CMNT",TON,EGYPT A RP,427,0.198176
"CMNT, CLINKR AND ASBSTOS CMNT",TON,LIBYA,1,0.000591
"CMNT, CLINKR AND ASBSTOS CMNT",TON,SOUTH AFRICA,2287,0.418132
"CMNT, CLINKR AND ASBSTOS CMNT",TON,SUDAN,7,0.000362
"CMNT, CLINKR AND ASBSTOS CMNT",TON,TUNISIA,1,0.0029
"CMNT, CLINKR AND ASBSTOS CMNT",TON,CANADA,3050,2.501234
"CMNT, CLINKR AND ASBSTOS CMNT",TON,U S A,25154,31.124972
"CMNT, CLINKR AND ASBSTOS CMNT",TON,ARGENTINA,20,0.013756
"CMNT, CLINKR AND ASBSTOS CMNT",TON,BRAZIL,25,0.019755
"CMNT, CLINKR AND ASBSTOS CMNT",TON,CHILE,1,0.000303
"CMNT, CLINKR AND ASBSTOS CMNT",TON,COLOMBIA,81,0.09151
"CMNT, CLINKR AND ASBSTOS CMNT",TON,ECUADOR,2,0.006503
"CMNT, CLINKR AND ASBSTOS CMNT",TON,PERU,28,0.022844
"CMNT, CLINKR AND ASBSTOS CMNT",TON,TRINIDAD,42,0.042785
"CMNT, CLINKR AND ASBSTOS CMNT",TON,BERMUDA,10,0.006624
"CMNT, CLINKR AND ASBSTOS CMNT",TON,DOMINIC REP,103,0.153964
"CMNT, CLINKR AND ASBSTOS CMNT",TON,MEXICO,54,0.047973
"CMNT, CLINKR AND ASBSTOS CMNT",TON,PANAMA REPUBLIC,62,0.062019
"CMNT, CLINKR AND ASBSTOS CMNT",TON,AFGHANISTAN,13,0.007373
"CMNT, CLINKR AND ASBSTOS CMNT",TON,AUSTRALIA,248,0.244971
"CMNT, CLINKR AND ASBSTOS CMNT",TON,BANGLADESH PR,137307,5.600537
"CMNT, CLINKR AND ASBSTOS CMNT",TON,BHUTAN,38249,3.776399
"CMNT, CLINKR AND ASBSTOS CMNT",TON,CAMBODIA,50,0.006677
"CMNT, CLINKR AND ASBSTOS CMNT",TON,CHINA P RP,30634,1.751211
"CMNT, CLINKR AND ASBSTOS CMNT",TON,HONG KONG,3,0.001825
"CMNT, CLINKR AND ASBSTOS CMNT",TON,INDONESIA,33,0.056961
"CMNT, CLINKR AND ASBSTOS CMNT",TON,IRAN,607,0.255057
"CMNT, CLINKR AND ASBSTOS CMNT",TON,JAPAN,8063,0.728791
"CMNT, CLINKR AND ASBSTOS CMNT",TON,KOREA RP,565,0.399068
"CMNT, CLINKR AND ASBSTOS CMNT",TON,MALAYSIA,89,0.060903
"CMNT, CLINKR AND ASBSTOS CMNT",TON,MYANMAR,24054,1.386066
"CMNT, CLINKR AND ASBSTOS CMNT",TON,NEPAL,2163216,55.931728
"CMNT, CLINKR AND ASBSTOS CMNT",TON,NEW ZEALAND,103,0.076845
"CMNT, CLINKR AND ASBSTOS CMNT",TON,PAKISTAN IR,1434,0.365434
"CMNT, CLINKR AND ASBSTOS CMNT",TON,PAPUA N GNA,351,0.278077
"CMNT, CLINKR AND ASBSTOS CMNT",TON,PHILIPPINES,363,0.048718
"CMNT, CLINKR AND ASBSTOS CMNT",TON,SINGAPORE,1738,1.647437
"CMNT, CLINKR AND ASBSTOS CMNT",TON,SOLOMON IS,38,0.009341
"CMNT, CLINKR AND ASBSTOS CMNT",TON,SRI LANKA DSR,3128654,158.290721
"CMNT, CLINKR AND ASBSTOS CMNT",TON,THAILAND,267,0.407932
"CMNT, CLINKR AND ASBSTOS CMNT",TON,TONGA,21,0.004331
"CMNT, CLINKR AND ASBSTOS CMNT",TON,VIETNAM SOC REP,32,0.043872
"CMNT, CLINKR AND ASBSTOS CMNT",TON,BAHARAIN IS,1176,0.344769
"CMNT, CLINKR AND ASBSTOS CMNT",TON,IRAQ,160,0.036638
"CMNT, CLINKR AND ASBSTOS CMNT",TON,JORDAN,437,0.182765
"CMNT, CLINKR AND ASBSTOS CMNT",TON,KUWAIT,236281,9.036853
"CMNT, CLINKR AND ASBSTOS CMNT",TON,LEBANON,1054,0.342951
"CMNT, CLINKR AND ASBSTOS CMNT",TON,OMAN,5685,0.816417
"CMNT, CLINKR AND ASBSTOS CMNT",TON,QATAR,17081,3.929209
"CMNT, CLINKR AND ASBSTOS CMNT",TON,SAUDI ARAB,39601,8.893653
"CMNT, CLINKR AND ASBSTOS CMNT",TON,U ARAB EMTS,48218,11.330515
"CMNT, CLINKR AND ASBSTOS CMNT",TON,YEMEN REPUBLC,24286,1.404849
"CMNT, CLINKR AND ASBSTOS CMNT",TON,TAIWAN,107,0.051325
"CMNT, CLINKR AND ASBSTOS CMNT",TON,ISRAEL,2229,2.12337
"CMNT, CLINKR AND ASBSTOS CMNT",TON,MALDIVES,111001,7.862815
"CMNT, CLINKR AND ASBSTOS CMNT",TON,VANUATU REP,21,0.004961
"CMNT, CLINKR AND ASBSTOS CMNT",TON,BELGIUM,47,0.04922
"CMNT, CLINKR AND ASBSTOS CMNT",TON,DENMARK,24,0.009225
"CMNT, CLINKR AND ASBSTOS CMNT",TON,FRANCE,249,0.083455
"CMNT, CLINKR AND ASBSTOS CMNT",TON,GERMANY,820,0.378216
"CMNT, CLINKR AND ASBSTOS CMNT",TON,GREECE,151,0.143333
"CMNT, CLINKR AND ASBSTOS CMNT",TON,IRELAND,0,0.000004
"CMNT, CLINKR AND ASBSTOS CMNT",TON,ITALY,604,0.281456
"CMNT, CLINKR AND ASBSTOS CMNT",TON,NETHERLAND,1490,2.255393
"CMNT, CLINKR AND ASBSTOS CMNT",TON,PORTUGAL,18,0.006992
"CMNT, CLINKR AND ASBSTOS CMNT",TON,SPAIN,57,0.054848
"CMNT, CLINKR AND ASBSTOS CMNT",TON,SWEDEN,61,0.016359
"CMNT, CLINKR AND ASBSTOS CMNT",TON,U K,3280,2.833659
"CMNT, CLINKR AND ASBSTOS CMNT",TON,NORWAY,8,0.003267
"CMNT, CLINKR AND ASBSTOS CMNT",TON,SWITZERLAND,0,0.000121
"CMNT, CLINKR AND ASBSTOS CMNT",TON,POLAND,19,0.006489
"CMNT, CLINKR AND ASBSTOS CMNT",TON,RUSSIA,44,0.059365
"CMNT, CLINKR AND ASBSTOS CMNT",TON,UKRAINE,3,0.012254
"CMNT, CLINKR AND ASBSTOS CMNT",TON,CYPRUS,22,0.029982
"CMNT, CLINKR AND ASBSTOS CMNT",TON,MALTA,32,0.014304
"CMNT, CLINKR AND ASBSTOS CMNT",TON,TURKEY,730,0.511572
CERAMICS AND ALLIED PRODUCTS,NA,UNSPECIFIED,NA,0.001552
CERAMICS AND ALLIED PRODUCTS,NA,KENYA,NA,15.817448
CERAMICS AND ALLIED PRODUCTS,NA,TANZANIA REP,NA,5.692835
CERAMICS AND ALLIED PRODUCTS,NA,UGANDA,NA,5.586363
CERAMICS AND ALLIED PRODUCTS,NA,BENIN,NA,0.74934
CERAMICS AND ALLIED PRODUCTS,NA,BURKINA FASO,NA,0.728494
CERAMICS AND ALLIED PRODUCTS,NA,CAMEROON,NA,3.479825
CERAMICS AND ALLIED PRODUCTS,NA,CHAD,NA,0.029522
CERAMICS AND ALLIED PRODUCTS,NA,CONGO P REP,NA,0.625314
CERAMICS AND ALLIED PRODUCTS,NA,GABON,NA,0.37652
CERAMICS AND ALLIED PRODUCTS,NA,COTE D' IVOIRE,NA,3.774489
CERAMICS AND ALLIED PRODUCTS,NA,MADAGASCAR,NA,0.892557
CERAMICS AND ALLIED PRODUCTS,NA,MAURITANIA,NA,1.964692
CERAMICS AND ALLIED PRODUCTS,NA,MAURITIUS,NA,2.741369
CERAMICS AND ALLIED PRODUCTS,NA,NIGER,NA,0.718313
CERAMICS AND ALLIED PRODUCTS,NA,RWANDA,NA,0.754123
CERAMICS AND ALLIED PRODUCTS,NA,SENEGAL,NA,4.821196
CERAMICS AND ALLIED PRODUCTS,NA,TOGO,NA,0.86764
CERAMICS AND ALLIED PRODUCTS,NA,CONGO D. REP.,NA,0.948645
CERAMICS AND ALLIED PRODUCTS,NA,ANGOLA,NA,2.13261
CERAMICS AND ALLIED PRODUCTS,NA,BOTSWANA,NA,0.238436
CERAMICS AND ALLIED PRODUCTS,NA,BURUNDI,NA,0.22593
CERAMICS AND ALLIED PRODUCTS,NA,COMOROS,NA,0.23077
CERAMICS AND ALLIED PRODUCTS,NA,DJIBOUTI,NA,3.548634
CERAMICS AND ALLIED PRODUCTS,NA,ETHIOPIA,NA,7.837919
CERAMICS AND ALLIED PRODUCTS,NA,ERITREA,NA,0.016977
CERAMICS AND ALLIED PRODUCTS,NA,EQUTL GUINEA,NA,0.208403
CERAMICS AND ALLIED PRODUCTS,NA,GAMBIA,NA,1.227091
CERAMICS AND ALLIED PRODUCTS,NA,GHANA,NA,3.522334
CERAMICS AND ALLIED PRODUCTS,NA,GUINEA,NA,1.453795
CERAMICS AND ALLIED PRODUCTS,NA,GUINEA BISSAU,NA,0.011879
CERAMICS AND ALLIED PRODUCTS,NA,LIBERIA,NA,3.616294
CERAMICS AND ALLIED PRODUCTS,NA,MALAWI,NA,0.593965
CERAMICS AND ALLIED PRODUCTS,NA,MALI,NA,0.845073
CERAMICS AND ALLIED PRODUCTS,NA,MOZAMBIQUE,NA,3.339099
CERAMICS AND ALLIED PRODUCTS,NA,NIGERIA,NA,6.260307
CERAMICS AND ALLIED PRODUCTS,NA,REUNION,NA,0.063695
CERAMICS AND ALLIED PRODUCTS,NA,SAO TOME,NA,0.02968
CERAMICS AND ALLIED PRODUCTS,NA,SEYCHELLES,NA,0.791435
CERAMICS AND ALLIED PRODUCTS,NA,SIERRA LEONE,NA,2.677731
CERAMICS AND ALLIED PRODUCTS,NA,SOMALIA,NA,3.52846
CERAMICS AND ALLIED PRODUCTS,NA,SWAZILAND,NA,0.120905
CERAMICS AND ALLIED PRODUCTS,NA,ZAMBIA,NA,1.935768
CERAMICS AND ALLIED PRODUCTS,NA,ALGERIA,NA,4.175726
CERAMICS AND ALLIED PRODUCTS,NA,EGYPT A RP,NA,7.877062
CERAMICS AND ALLIED PRODUCTS,NA,LIBYA,NA,1.643337
CERAMICS AND ALLIED PRODUCTS,NA,MOROCCO,NA,0.497026
CERAMICS AND ALLIED PRODUCTS,NA,SOUTH AFRICA,NA,10.269467
CERAMICS AND ALLIED PRODUCTS,NA,SUDAN,NA,1.735206
CERAMICS AND ALLIED PRODUCTS,NA,TUNISIA,NA,0.273717
CERAMICS AND ALLIED PRODUCTS,NA,ZIMBABWE,NA,0.36237
CERAMICS AND ALLIED PRODUCTS,NA,CANADA,NA,2.012142
CERAMICS AND ALLIED PRODUCTS,NA,U S A,NA,52.91309
CERAMICS AND ALLIED PRODUCTS,NA,ARGENTINA,NA,9.954138
CERAMICS AND ALLIED PRODUCTS,NA,BOLIVIA,NA,0.091206
CERAMICS AND ALLIED PRODUCTS,NA,BRAZIL,NA,38.489187
CERAMICS AND ALLIED PRODUCTS,NA,CHILE,NA,3.224676
CERAMICS AND ALLIED PRODUCTS,NA,COLOMBIA,NA,0.841699
CERAMICS AND ALLIED PRODUCTS,NA,ECUADOR,NA,0.136887
CERAMICS AND ALLIED PRODUCTS,NA,PARAGUAY,NA,0.011664
CERAMICS AND ALLIED PRODUCTS,NA,PERU,NA,1.327976
CERAMICS AND ALLIED PRODUCTS,NA,URUGUAY,NA,0.078018
CERAMICS AND ALLIED PRODUCTS,NA,VENEZUELA,NA,0.170566
CERAMICS AND ALLIED PRODUCTS,NA,ANTIGUA,NA,0.011491
CERAMICS AND ALLIED PRODUCTS,NA,BARBADOS,NA,0.020198
CERAMICS AND ALLIED PRODUCTS,NA,DOMINICA,NA,0.00419
CERAMICS AND ALLIED PRODUCTS,NA,GRENADA,NA,0.01876
CERAMICS AND ALLIED PRODUCTS,NA,GUYANA,NA,0.558011
CERAMICS AND ALLIED PRODUCTS,NA,JAMAICA,NA,0.926059
CERAMICS AND ALLIED PRODUCTS,NA,MONTSERRAT,NA,0.000001
CERAMICS AND ALLIED PRODUCTS,NA,ST KITT N A,NA,0.009005
CERAMICS AND ALLIED PRODUCTS,NA,ST LUCIA,NA,0.044915
CERAMICS AND ALLIED PRODUCTS,NA,ST VINCENT,NA,0.01876
CERAMICS AND ALLIED PRODUCTS,NA,TRINIDAD,NA,0.7286
CERAMICS AND ALLIED PRODUCTS,NA,COSTA RICA,NA,1.354975
CERAMICS AND ALLIED PRODUCTS,NA,EL SALVADOR,NA,0.025619
CERAMICS AND ALLIED PRODUCTS,NA,GUATEMALA,NA,0.661907
CERAMICS AND ALLIED PRODUCTS,NA,HONDURAS,NA,0.121593
CERAMICS AND ALLIED PRODUCTS,NA,NICARAGUA,NA,0.029472
CERAMICS AND ALLIED PRODUCTS,NA,BERMUDA,NA,0.000005
CERAMICS AND ALLIED PRODUCTS,NA,CUBA,NA,0.055138
CERAMICS AND ALLIED PRODUCTS,NA,DOMINIC REP,NA,0.159114
CERAMICS AND ALLIED PRODUCTS,NA,GUADELOUPE,NA,0.057078
CERAMICS AND ALLIED PRODUCTS,NA,HAITI,NA,0.134716
CERAMICS AND ALLIED PRODUCTS,NA,MARTINIQUE,NA,0.022686
CERAMICS AND ALLIED PRODUCTS,NA,MEXICO,NA,8.54721
CERAMICS AND ALLIED PRODUCTS,NA,NETHERLANDANTIL,NA,0.000527
CERAMICS AND ALLIED PRODUCTS,NA,PANAMA REPUBLIC,NA,0.126374
CERAMICS AND ALLIED PRODUCTS,NA,PUERTO RICO,NA,0.194537
CERAMICS AND ALLIED PRODUCTS,NA,SURINAME,NA,0.068822
CERAMICS AND ALLIED PRODUCTS,NA,AFGHANISTAN,NA,0.110472
CERAMICS AND ALLIED PRODUCTS,NA,AUSTRALIA,NA,8.191909
CERAMICS AND ALLIED PRODUCTS,NA,BANGLADESH PR,NA,10.174293
CERAMICS AND ALLIED PRODUCTS,NA,BHUTAN,NA,2.945562
CERAMICS AND ALLIED PRODUCTS,NA,BRUNEI,NA,0.167011
CERAMICS AND ALLIED PRODUCTS,NA,CAMBODIA,NA,0.095737
CERAMICS AND ALLIED PRODUCTS,NA,CHINA P RP,NA,2.305417
CERAMICS AND ALLIED PRODUCTS,NA,FIJI IS,NA,0.51206
CERAMICS AND ALLIED PRODUCTS,NA,HONG KONG,NA,0.108055
CERAMICS AND ALLIED PRODUCTS,NA,INDONESIA,NA,6.181631
CERAMICS AND ALLIED PRODUCTS,NA,IRAN,NA,9.934368
CERAMICS AND ALLIED PRODUCTS,NA,JAPAN,NA,2.121683
CERAMICS AND ALLIED PRODUCTS,NA,KOREA RP,NA,13.423239
CERAMICS AND ALLIED PRODUCTS,NA,LAO PD RP,NA,0.001583
CERAMICS AND ALLIED PRODUCTS,NA,MALAYSIA,NA,5.29394
CERAMICS AND ALLIED PRODUCTS,NA,MYANMAR,NA,3.46964
CERAMICS AND ALLIED PRODUCTS,NA,MONGOLIA,NA,0.003457
CERAMICS AND ALLIED PRODUCTS,NA,NEPAL,NA,33.162556
CERAMICS AND ALLIED PRODUCTS,NA,NEW ZEALAND,NA,0.741915
CERAMICS AND ALLIED PRODUCTS,NA,PAKISTAN IR,NA,1.329934
CERAMICS AND ALLIED PRODUCTS,NA,PAPUA N GNA,NA,0.152918
CERAMICS AND ALLIED PRODUCTS,NA,PHILIPPINES,NA,1.544493
CERAMICS AND ALLIED PRODUCTS,NA,SINGAPORE,NA,3.703779
CERAMICS AND ALLIED PRODUCTS,NA,SRI LANKA DSR,NA,24.237716
CERAMICS AND ALLIED PRODUCTS,NA,THAILAND,NA,9.471836
CERAMICS AND ALLIED PRODUCTS,NA,VIETNAM SOC REP,NA,7.054357
CERAMICS AND ALLIED PRODUCTS,NA,SAMOA,NA,0.02144
CERAMICS AND ALLIED PRODUCTS,NA,BAHARAIN IS,NA,8.970226
CERAMICS AND ALLIED PRODUCTS,NA,IRAQ,NA,32.13212
CERAMICS AND ALLIED PRODUCTS,NA,JORDAN,NA,6.194024
CERAMICS AND ALLIED PRODUCTS,NA,KUWAIT,NA,27.778611
CERAMICS AND ALLIED PRODUCTS,NA,LEBANON,NA,0.953353
CERAMICS AND ALLIED PRODUCTS,NA,OMAN,NA,39.06721
CERAMICS AND ALLIED PRODUCTS,NA,QATAR,NA,11.765215
CERAMICS AND ALLIED PRODUCTS,NA,SAUDI ARAB,NA,227.584558
CERAMICS AND ALLIED PRODUCTS,NA,SYRIA,NA,0.156066
CERAMICS AND ALLIED PRODUCTS,NA,U ARAB EMTS,NA,64.722374
CERAMICS AND ALLIED PRODUCTS,NA,YEMEN REPUBLC,NA,2.450702
CERAMICS AND ALLIED PRODUCTS,NA,TAIWAN,NA,18.664742
CERAMICS AND ALLIED PRODUCTS,NA,FR GUIANA,NA,0.010611
CERAMICS AND ALLIED PRODUCTS,NA,ISRAEL,NA,6.774839
CERAMICS AND ALLIED PRODUCTS,NA,KOREA DP RP,NA,3.132729
CERAMICS AND ALLIED PRODUCTS,NA,MALDIVES,NA,0.569209
CERAMICS AND ALLIED PRODUCTS,NA,NEW CALEDONIA,NA,0.107676
CERAMICS AND ALLIED PRODUCTS,NA,TIMOR-LESTE,NA,0.010839
CERAMICS AND ALLIED PRODUCTS,NA,AUSTRIA,NA,0.288839
CERAMICS AND ALLIED PRODUCTS,NA,BELGIUM,NA,4.889678
CERAMICS AND ALLIED PRODUCTS,NA,DENMARK,NA,0.341815
CERAMICS AND ALLIED PRODUCTS,NA,FINLAND,NA,0.769158
CERAMICS AND ALLIED PRODUCTS,NA,FRANCE,NA,8.436365
CERAMICS AND ALLIED PRODUCTS,NA,GERMANY,NA,20.947676
CERAMICS AND ALLIED PRODUCTS,NA,GREECE,NA,1.28228
CERAMICS AND ALLIED PRODUCTS,NA,IRELAND,NA,1.123013
CERAMICS AND ALLIED PRODUCTS,NA,ITALY,NA,7.45429
CERAMICS AND ALLIED PRODUCTS,NA,LUXEMBOURG,NA,0.056158
CERAMICS AND ALLIED PRODUCTS,NA,NETHERLAND,NA,3.467561
CERAMICS AND ALLIED PRODUCTS,NA,PORTUGAL,NA,0.058011
CERAMICS AND ALLIED PRODUCTS,NA,SPAIN,NA,5.188866
CERAMICS AND ALLIED PRODUCTS,NA,SWEDEN,NA,2.471237
CERAMICS AND ALLIED PRODUCTS,NA,U K,NA,21.198606
CERAMICS AND ALLIED PRODUCTS,NA,ICELAND,NA,0.010121
CERAMICS AND ALLIED PRODUCTS,NA,NORWAY,NA,0.193986
CERAMICS AND ALLIED PRODUCTS,NA,SWITZERLAND,NA,0.942057
CERAMICS AND ALLIED PRODUCTS,NA,ALBANIA,NA,1.143906
CERAMICS AND ALLIED PRODUCTS,NA,ARMENIA,NA,0.002076
CERAMICS AND ALLIED PRODUCTS,NA,AZERBAIJAN,NA,0.006364
CERAMICS AND ALLIED PRODUCTS,NA,BOSNIA-HRZGOVIN,NA,0.672636
CERAMICS AND ALLIED PRODUCTS,NA,BULGARIA,NA,2.416715
CERAMICS AND ALLIED PRODUCTS,NA,CROATIA,NA,0.149512
CERAMICS AND ALLIED PRODUCTS,NA,CZECH REPUBLIC,NA,1.313729
CERAMICS AND ALLIED PRODUCTS,NA,ESTONIA,NA,1.143531
CERAMICS AND ALLIED PRODUCTS,NA,GEORGIA,NA,0.492324
CERAMICS AND ALLIED PRODUCTS,NA,HUNGARY,NA,0.029367
CERAMICS AND ALLIED PRODUCTS,NA,KAZAKHSTAN,NA,4.326207
CERAMICS AND ALLIED PRODUCTS,NA,KYRGHYZSTAN,NA,0.000037
CERAMICS AND ALLIED PRODUCTS,NA,LATVIA,NA,0.155443
CERAMICS AND ALLIED PRODUCTS,NA,LITHUANIA,NA,0.558863
CERAMICS AND ALLIED PRODUCTS,NA,MACEDONIA,NA,0.2381
CERAMICS AND ALLIED PRODUCTS,NA,MOLDOVA,NA,0.015506
CERAMICS AND ALLIED PRODUCTS,NA,POLAND,NA,12.957834
CERAMICS AND ALLIED PRODUCTS,NA,ROMANIA,NA,7.232898
CERAMICS AND ALLIED PRODUCTS,NA,RUSSIA,NA,7.819589
CERAMICS AND ALLIED PRODUCTS,NA,SERBIA,NA,0.002256
CERAMICS AND ALLIED PRODUCTS,NA,MONTENEGRO,NA,0.103709
CERAMICS AND ALLIED PRODUCTS,NA,SLOVAK REP,NA,0.330342
CERAMICS AND ALLIED PRODUCTS,NA,SLOVENIA,NA,0.026133
CERAMICS AND ALLIED PRODUCTS,NA,TAJIKISTAN,NA,0.000045
CERAMICS AND ALLIED PRODUCTS,NA,TURKMENISTAN,NA,0.091876
CERAMICS AND ALLIED PRODUCTS,NA,UKRAINE,NA,10.135348
CERAMICS AND ALLIED PRODUCTS,NA,UZBEKISTAN,NA,1.60975
CERAMICS AND ALLIED PRODUCTS,NA,CYPRUS,NA,0.050517
CERAMICS AND ALLIED PRODUCTS,NA,GIBRALTAR,NA,0.000492
CERAMICS AND ALLIED PRODUCTS,NA,LIECHTENSTEIN,NA,0.001639
CERAMICS AND ALLIED PRODUCTS,NA,MALTA,NA,0.030398
CERAMICS AND ALLIED PRODUCTS,NA,TURKEY,NA,15.518097
GLASS AND GLASSWARE,NA,UNSPECIFIED,NA,0.029364
GLASS AND GLASSWARE,NA,KENYA,NA,5.116405
GLASS AND GLASSWARE,NA,TANZANIA REP,NA,2.007724
GLASS AND GLASSWARE,NA,UGANDA,NA,0.6765
GLASS AND GLASSWARE,NA,BENIN,NA,0.237413
GLASS AND GLASSWARE,NA,BURKINA FASO,NA,0.012939
GLASS AND GLASSWARE,NA,CAMEROON,NA,0.441505
GLASS AND GLASSWARE,NA,CHAD,NA,0.055146
GLASS AND GLASSWARE,NA,CONGO P REP,NA,0.199416
GLASS AND GLASSWARE,NA,GABON,NA,0.001086
GLASS AND GLASSWARE,NA,COTE D' IVOIRE,NA,1.700295
GLASS AND GLASSWARE,NA,MADAGASCAR,NA,0.002263
GLASS AND GLASSWARE,NA,MAURITANIA,NA,0.000027
GLASS AND GLASSWARE,NA,MAURITIUS,NA,0.260479
GLASS AND GLASSWARE,NA,NIGER,NA,0.000078
GLASS AND GLASSWARE,NA,RWANDA,NA,0.193221
GLASS AND GLASSWARE,NA,SENEGAL,NA,2.809348
GLASS AND GLASSWARE,NA,TOGO,NA,0.088025
GLASS AND GLASSWARE,NA,CONGO D. REP.,NA,1.130636
GLASS AND GLASSWARE,NA,ANGOLA,NA,1.82479
GLASS AND GLASSWARE,NA,BOTSWANA,NA,0.019006
GLASS AND GLASSWARE,NA,BURUNDI,NA,0.012501
GLASS AND GLASSWARE,NA,COMOROS,NA,0.005966
GLASS AND GLASSWARE,NA,DJIBOUTI,NA,0.104106
